customer_id,churn,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_monthly,charges_total,cuentas_diarias
4012-YCFAI,0,Male,0.0,1,0,9.0,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,88.05,801.3,2.94
4012-ZTHBR,0,Female,0.0,0,0,12.0,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,75.85,854.45,2.53
4013-GUXND,0,Male,0.0,0,0,22.0,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.65,2104.55,3.16
4013-TLDHQ,1,Female,1.0,1,0,47.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,99.7,4747.2,3.32
4013-UBXWQ,1,Female,0.0,0,1,67.0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,7039.05,3.47
4016-BJKTZ,0,Female,0.0,0,0,5.0,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.55,244.75,1.68
4018-KJYUY,0,Female,0.0,0,0,4.0,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,100.85,399.25,3.36
4018-PPNDW,0,Male,0.0,1,0,52.0,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,39.9,2020.9,1.33
4020-KIUDI,0,Male,0.0,1,0,28.0,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,60.9,1785.65,2.03
4021-RQSNY,1,Female,1.0,1,1,55.0,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Electronic check,76.25,4154.55,2.54
4023-RTIQM,0,Male,0.0,0,0,2.0,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,90.75,174.75,3.02
4024-CSNBY,0,Female,0.0,0,0,50.0,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),89.7,4304.5,2.99
4026-SKKHW,0,Male,0.0,0,0,51.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),81.0,4085.75,2.7
4029-HPFVY,0,Female,0.0,1,1,72.0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),64.45,4528.0,2.15
4030-VPZBD,1,Male,0.0,0,0,51.0,0,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),44.45,2181.55,1.48
4032-RMHCI,0,Male,0.0,1,1,31.0,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),35.4,1077.5,1.18
4039-HEUNW,1,Female,1.0,0,0,3.0,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,86.85,220.95,2.9
4039-PIMHX,0,Female,0.0,0,0,5.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.85,108.05,0.66
4043-MKDTV,0,Male,0.0,0,0,52.0,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.35,4338.6,2.84
4049-ZPALD,0,Female,1.0,0,0,8.0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,92.1,729.95,3.07
4054-CUMIA,0,Male,0.0,0,0,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.6,44.6,1.49
4056-QHXHZ,0,Male,1.0,1,0,13.0,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),89.05,1169.35,2.97
4057-FKCZK,0,Female,0.0,0,0,63.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),97.45,6253.0,3.25
4059-IIEBK,0,Female,1.0,0,0,8.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.65,164.3,0.65
4060-LDNLU,0,Male,0.0,0,0,35.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.6,901.25,0.85
4061-UKJWL,0,Female,0.0,1,0,46.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.45,1066.15,0.82
4062-HBMOS,0,Female,0.0,1,1,41.0,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),66.5,2728.6,2.22
4063-EIKNQ,0,Male,0.0,1,0,54.0,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,109.55,6118.95,3.65
4065-JJAVA,0,Male,1.0,0,0,67.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,1672.15,0.84
4067-HLYQI,0,Male,0.0,0,0,12.0,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,34.0,442.45,1.13
4070-OKWVH,0,Male,0.0,1,0,70.0,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),88.0,5986.45,2.93
4072-IPYLT,0,Female,0.0,1,1,10.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.8,196.75,0.66
4074-SJFFA,1,Female,0.0,0,0,21.0,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,90.05,1862.9,3.0
4075-JFPGR,0,Male,0.0,0,0,31.0,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,78.45,2435.15,2.62
4075-WKNIU,0,Female,1.0,1,1,3.0,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,88.3,273.75,2.94
4077-CROMM,1,Male,0.0,1,1,63.0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,1,Electronic check,91.35,5764.7,3.04
4077-HWUYD,0,Female,0.0,0,0,36.0,1,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,1,Mailed check,70.7,2511.95,2.36
4078-SAYYN,1,Female,1.0,0,0,46.0,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Credit card (automatic),95.25,4424.2,3.18
4079-ULGFR,0,Male,0.0,1,0,57.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,103.05,5925.75,3.44
4079-VTGLK,0,Female,0.0,1,0,57.0,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.35,4124.65,2.34
4079-WWQQQ,0,Male,0.0,0,0,26.0,1,Yes,DSL,No,No,No,No,No,No,One year,1,Credit card (automatic),51.55,1295.4,1.72
4080-IIARD,0,Female,0.0,1,1,10.0,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),55.2,528.35,1.84
4080-OGPJL,1,Male,0.0,0,0,63.0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,105.4,6713.2,3.51
4081-DYXAV,1,Male,0.0,1,0,5.0,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.45,498.1,3.15
4083-BFNYK,0,Male,0.0,1,1,72.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,1769.6,0.82
4083-EUGRJ,1,Female,1.0,0,0,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.1,45.1,1.5
4086-ATNFV,0,Female,0.0,1,1,54.0,1,Yes,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),60.0,3273.95,2.0
4086-WITJG,0,Female,0.0,1,1,59.0,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),96.65,5580.8,3.22
4086-YQSNZ,1,Female,0.0,0,0,1.0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.25,25.25,0.84
4088-YLDSU,1,Male,0.0,0,0,2.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,33.2,0.68
4090-KPJIP,0,Female,0.0,0,0,12.0,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,1,Mailed check,33.6,435.45,1.12
4091-TVOCN,0,Male,1.0,1,0,67.0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),102.9,6989.7,3.43
4092-OFQZS,0,Female,1.0,0,0,1.0,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,55.8,55.8,1.86
4094-NSEDU,1,Female,0.0,0,1,28.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,535.35,0.68
4097-YODCF,0,Male,1.0,0,0,2.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.95,85.15,1.5
4098-NAUKP,0,Female,0.0,0,0,4.0,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.15,317.25,2.64
4102-HLENU,0,Female,0.0,0,0,33.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.7,826.1,0.86
4102-OQUPX,1,Female,0.0,1,0,61.0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.35,6751.35,3.54
4104-PVRPS,0,Female,0.0,0,1,21.0,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,0,Mailed check,64.85,1336.8,2.16
4106-HADHQ,1,Male,1.0,0,0,2.0,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,49.95,107.1,1.66
4109-CYRBD,0,Male,0.0,0,0,8.0,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,66.65,520.95,2.22
4110-PFEUZ,1,Female,0.0,1,1,68.0,1,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),73.0,5163.0,2.43
4111-BNXIF,0,Male,0.0,0,0,4.0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.05,368.1,3.0
4112-LUEIZ,1,Male,0.0,0,0,6.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,469.8,2.5
4114-QMKVN,0,Female,0.0,1,0,72.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.65,1887.0,0.86
4115-BNPJY,0,Male,0.0,0,0,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.2,19.2,0.64
4115-NZRKS,0,Male,0.0,0,0,2.0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.95,174.45,2.66
4115-UMJFQ,0,Female,0.0,0,0,2.0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.5,46.4,0.82
4116-IQRFR,0,Female,0.0,1,1,5.0,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,99.15,465.05,3.3
4116-TZAQJ,1,Male,0.0,1,0,2.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,38.0,0.67
4118-CEVPF,0,Male,0.0,0,0,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,45.85,1.53
4119-ZYPZY,0,Male,1.0,1,0,61.0,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,82.15,4904.85,2.74
4121-AGSIN,0,Female,1.0,1,0,35.0,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),102.05,3452.55,3.4
4123-DVHPH,0,Male,1.0,1,0,30.0,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,79.65,2365.15,2.66
4123-FCVCB,0,Female,1.0,1,0,17.0,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.35,1463.45,2.84
4124-MMETB,1,Male,1.0,1,1,60.0,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,93.25,5774.55,3.11
4128-ETESU,0,Male,0.0,0,0,68.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,108.45,7176.55,3.62
4129-LYCOI,0,Female,0.0,1,0,52.0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),66.25,3330.1,2.21
4130-MZLCC,0,Female,0.0,1,1,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.5,20.5,0.68
4132-KALRO,0,Female,0.0,0,1,5.0,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,51.0,286.8,1.7
4132-POCZS,0,Female,0.0,0,0,6.0,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),45.0,298.7,1.5
4134-BSXLX,0,Female,0.0,0,1,1.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.35,89.35,2.98
4135-FRWKJ,0,Female,0.0,0,0,66.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),88.9,6000.1,2.96
4137-BTIKL,0,Male,0.0,0,0,1.0,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.35,74.35,2.48
4137-JOPHL,0,Male,0.0,1,1,72.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.95,1322.85,0.66
4138-NAXED,0,Female,0.0,0,0,8.0,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.1,679.3,2.67
4139-DETXS,0,Male,0.0,1,1,24.0,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),81.0,1923.85,2.7
4139-JPIAM,0,Male,0.0,1,0,8.0,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,54.75,445.85,1.82
4139-SUGLD,1,Male,1.0,1,0,38.0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.85,955.75,0.83
4140-MUHUG,1,Male,0.0,0,0,68.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),117.2,8035.95,3.91
4140-WJAWW,1,Male,1.0,0,0,19.0,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,79.85,1471.75,2.66
4143-HHPMK,1,Male,0.0,0,0,9.0,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,64.95,547.8,2.16
4143-OOBWZ,1,Female,0.0,1,0,7.0,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,86.25,587.1,2.88
4145-UQXUQ,1,Male,0.0,1,0,40.0,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.3,4113.1,3.38
4146-SVFUD,0,Male,0.0,1,0,3.0,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),79.65,251.75,2.66
4154-AQUGT,1,Male,0.0,0,1,1.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,19.85,0.66
4159-NAAIX,0,Female,1.0,1,1,28.0,0,No phone service,DSL,No,Yes,No,No,No,Yes,One year,1,Electronic check,39.1,1096.6,1.3
4160-AMJTL,1,Male,0.0,0,0,7.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,521.35,2.32
4163-HFTUK,0,Male,0.0,1,0,72.0,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),82.3,5980.55,2.74
4163-KIUHY,0,Female,0.0,0,1,7.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,96.8,0.67
4163-NCJAK,0,Female,0.0,1,1,65.0,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),79.4,5071.9,2.65
4174-LPGTI,1,Female,1.0,1,1,56.0,1,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),72.6,4084.35,2.42
4176-FXYBO,0,Male,0.0,1,0,15.0,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.45,1539.8,3.45
4176-RELJR,0,Female,0.0,0,0,56.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.55,1080.55,0.65
4177-JPDFU,0,Male,0.0,0,0,9.0,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,81.15,784.45,2.7
4178-EGMON,0,Male,0.0,1,0,16.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.4,1189.4,2.51
4182-BGSIQ,0,Male,0.0,1,1,69.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,1403.1,0.68
4183-MYFRB,0,Female,0.0,1,0,68.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.9,7843.55,3.83
4183-WCSEP,1,Male,1.0,1,1,50.0,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Bank transfer (automatic),75.15,3822.45,2.51
4184-TJFAN,1,Male,0.0,1,0,53.0,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,93.9,5029.2,3.13
4184-VODJZ,0,Male,0.0,0,0,10.0,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,35.75,389.8,1.19
4186-ZBUEW,0,Female,0.0,0,1,26.0,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,29.8,786.5,0.99
4187-CINZD,1,Female,0.0,0,0,16.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.35,295.55,0.64
4188-FRABG,0,Female,0.0,1,0,70.0,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),49.85,3370.2,1.66
4188-PCPIG,0,Male,0.0,1,0,72.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,1710.9,0.85
4189-NAKJS,0,Female,0.0,0,0,12.0,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.9,1120.95,3.3
4190-MFLUW,1,Male,0.0,0,1,17.0,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.3,846.8,1.68
4191-XOVOM,0,Male,0.0,0,0,1.0,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,50.75,50.75,1.69
4192-GORJT,1,Female,0.0,0,0,10.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.8,198.25,0.66
4193-IBKSW,0,Male,0.0,0,0,7.0,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,54.85,370.4,1.83
4193-ORFCL,1,Male,0.0,1,1,68.0,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),75.8,5293.95,2.53
4194-FJARJ,0,Male,0.0,1,1,13.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,218.55,0.67
4194-WHFCB,0,Female,1.0,1,0,70.0,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.55,7195.35,3.52
4195-NZGTA,0,Male,0.0,1,1,7.0,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,34.5,279.25,1.15
4195-PNGZS,0,Female,0.0,0,0,5.0,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),55.8,300.4,1.86
4195-SMMNX,1,Female,0.0,1,1,10.0,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,55.55,551.3,1.85
4198-VFOEA,0,Male,1.0,0,0,19.0,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,90.6,1660.0,3.02
4199-QHJNM,0,Female,0.0,0,0,39.0,1,No,DSL,No,No,No,Yes,No,Yes,One year,0,Electronic check,59.3,2209.15,1.98
4201-JMNGR,1,Male,0.0,0,0,20.0,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.2,2203.7,3.61
4203-QGNZA,0,Male,1.0,1,1,20.0,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),94.3,1818.3,3.14
4208-UFFGW,1,Male,1.0,1,0,72.0,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.95,4546.0,2.16
4210-QFJMF,1,Female,0.0,0,0,62.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.8,1563.95,0.86
4211-MMAZN,1,Female,0.0,0,1,24.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,498.1,0.66
4213-HKBJO,0,Male,0.0,1,0,21.0,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),54.6,1125.2,1.82
4220-TINQT,0,Female,1.0,0,0,2.0,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,142.35,2.36
4223-BKEOR,0,Female,0.0,1,1,48.0,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),69.7,3023.65,2.32
4223-WOZCM,0,Male,0.0,0,0,7.0,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,74.35,533.6,2.48
4226-KKDON,0,Male,0.0,0,0,1.0,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,54.35,54.35,1.81
4227-OJHAL,0,Female,0.0,1,0,53.0,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),108.95,5718.2,3.63
4228-ZGYUW,1,Female,0.0,0,0,1.0,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),55.0,55.0,1.83
4229-CZMLL,1,Female,0.0,1,1,27.0,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,49.85,1336.15,1.66
4231-LZUYM,0,Female,0.0,1,1,56.0,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),88.9,4968.0,2.96
4232-JGKIY,0,Male,0.0,1,1,67.0,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,79.7,5293.4,2.66
4234-XTNEA,0,Female,0.0,0,0,17.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,337.9,0.67
4236-UJPWO,0,Male,0.0,0,0,18.0,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.6,1395.05,2.52
4236-XPXAV,1,Male,1.0,0,0,37.0,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,36.65,1315.0,1.22
4237-CLSMM,0,Female,0.0,0,0,41.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),114.5,4527.45,3.82
4237-RLAQD,1,Male,0.0,0,0,48.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.15,982.95,0.67
4238-HFHSN,0,Male,0.0,0,1,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.4,44.4,1.48
4238-JSSWH,0,Male,0.0,1,0,8.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.55,161.15,0.65
4248-HCETZ,1,Female,0.0,0,0,50.0,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,100.2,5038.45,3.34
4248-QPAVC,1,Female,0.0,0,0,1.0,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.9,24.9,0.83
4250-FDVOU,1,Male,0.0,1,1,0.0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,,0.86
4250-WAROZ,0,Male,0.0,0,0,56.0,1,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),75.75,4284.65,2.52
4250-ZBWLV,1,Female,0.0,1,1,14.0,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),90.9,1259.0,3.03
4254-QPEDE,0,Male,0.0,0,0,1.0,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.75,44.75,1.49
4255-DDUOU,1,Male,0.0,0,0,34.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),116.25,3899.05,3.88
4256-ZWTZI,0,Male,0.0,1,1,72.0,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),114.05,8468.2,3.8
4257-GAESD,0,Male,0.0,1,1,32.0,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Electronic check,90.8,3023.85,3.03
4273-MBHYA,0,Male,0.0,1,1,68.0,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,7173.15,3.51
4274-DRSQT,0,Female,0.0,0,0,47.0,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Mailed check,65.0,2879.9,2.17
4274-OWWYO,1,Female,1.0,0,0,16.0,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.45,1511.2,3.15
4277-BWBML,0,Male,0.0,1,1,44.0,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,1.83
4277-PVRAN,1,Female,0.0,1,0,72.0,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,105.5,7544.0,3.52
4277-UDIEF,0,Male,0.0,1,0,3.0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.55,51.15,0.68
